9477,80,0,052021,300,57,168.0,2965,908,32,18
9478,80,1,052021,140,36,77.0,1465,513,32,18
9479,80,2,052021,152,21,85.0,1431,380,32,18
9480,2,0,052021,205,35,119.0,4073,1082,32,32
9481,2,1,052021,101,28,46.0,1963,594,32,32
9482,2,2,052021,102,7,72.0,2090,480,32,32
9483,59,0,052021,1036,233,546.0,16145,3704,32,32
9484,59,1,052021,501,153,250.0,8031,2024,32,32
9485,59,2,052021,529,78,295.0,7967,1657,32,32
9486,60,0,052021,457,46,222.0,4746,1314,32,32
9487,60,1,052021,230,31,108.0,2363,733,32,32
9488,60,2,052021,220,15,112.0,2354,569,32,32
9489,62,0,052021,560,90,293.0,7846,1892,32,32
9490,62,1,052021,251,58,127.0,3789,1000,32,32
9491,62,2,052021,302,32,159.0,3967,873,32,32
9492,80,0,052021,296,55,166.0,2970,909,32,32
9493,80,1,052021,138,36,75.0,1468,513,32,32
9494,80,2,052021,150,19,85.0,1433,381,32,32
9495,2,0,052021,207,35,121.0,4074,1082,32,15
9496,2,1,052021,102,28,47.0,1963,594,32,15
9497,2,2,052021,103,7,73.0,2091,480,32,15
9498,59,0,052021,1013,231,525.0,16177,3710,32,15
9499,59,1,052021,491,150,244.0,8045,2028,32,15
9500,59,2,052021,516,79,280.0,7985,1659,32,15
9501,60,0,052021,455,46,224.0,4755,1315,32,15
9502,60,1,052021,228,31,108.0,2368,733,32,15
9503,60,2,052021,220,15,114.0,2358,570,32,15
9504,62,0,052021,541,91,274.0,7872,1896,32,15
9505,62,1,052021,243,57,122.0,3799,1000,32,15
9506,62,2,052021,291,34,145.0,3983,877,32,15
9507,80,0,052021,293,56,162.0,2975,909,32,15
9508,80,1,052021,135,36,72.0,1471,513,32,15
9509,80,2,052021,150,20,84.0,1435,381,32,15
9510,2,0,052021,199,35,113.0,4084,1085,32,8
9511,2,1,052021,100,28,45.0,1967,596,32,8
9512,2,2,052021,97,7,67.0,2097,481,32,8
9513,59,0,052021,1018,232,530.0,16188,3714,32,8
9514,59,1,052021,493,148,250.0,8050,2031,32,8
9515,59,2,052021,519,82,279.0,7991,1660,32,8
9516,60,0,052021,450,45,221.0,4763,1317,32,8
9517,60,1,052021,225,31,103.0,2372,734,32,8
9518,60,2,052021,218,14,116.0,2362,571,32,8
9519,62,0,052021,543,92,275.0,7875,1897,32,8
9520,62,1,052021,246,58,124.0,3801,1000,32,8
9521,62,2,052021,289,34,143.0,3984,878,32,8
9522,80,0,052021,293,56,162.0,2975,909,32,8
9523,80,1,052021,135,36,72.0,1471,513,32,8
9524,80,2,052021,150,20,84.0,1435,381,32,8
9525,2,0,052021,201,35,115.0,4084,1085,32,8
9526,2,1,052021,101,28,46.0,1967,596,32,8
9527,2,2,052021,98,7,68.0,2097,481,32,8
9528,59,0,052021,1021,234,530.0,16194,3718,32,8
9529,59,1,052021,496,149,251.0,8052,2034,32,8
9530,59,2,052021,519,83,278.0,7995,1661,32,8
9531,60,0,052021,454,46,224.0,4763,1318,32,8
9532,60,1,052021,227,32,104.0,2371,734,32,8
9533,60,2,052021,220,14,118.0,2363,572,32,8
9534,62,0,052021,546,90,280.0,7877,1901,32,8
9535,62,1,052021,249,57,128.0,3802,1001,32,8
9536,62,2,052021,289,33,144.0,3985,880,32,8
9537,80,0,052021,293,55,163.0,2975,910,32,8
9538,80,1,052021,135,35,73.0,1471,514,32,8
9539,80,2,052021,150,20,84.0,1435,381,32,8
9540,2,0,052021,196,34,113.0,4093,1090,32,37
9541,2,1,052021,100,29,45.0,1970,598,32,37
9542,2,2,052021,94,5,67.0,2102,484,32,37
9543,59,0,052021,1030,232,539.0,16238,3731,32,37
9544,59,1,052021,489,140,250.0,8077,2042,32,37
9545,59,2,052021,535,90,288.0,8014,1666,32,37
9546,60,0,052021,442,44,214.0,4781,1327,32,37
9547,60,1,052021,221,30,100.0,2379,738,32,37
9548,60,2,052021,214,13,113.0,2372,577,32,37
9549,62,0,052021,544,90,283.0,7886,1905,32,37
9550,62,1,052021,248,58,130.0,3806,1002,32,37
9551,62,2,052021,289,32,146.0,3990,883,32,37
9552,80,0,052021,288,53,160.0,2984,914,32,37
9553,80,1,052021,133,34,72.0,1474,517,32,37
9554,80,2,052021,148,19,83.0,1440,382,32,37
9555,2,0,052021,188,34,107.0,4108,1090,32,28
9556,2,1,052021,96,28,42.0,1978,598,32,28
9557,2,2,052021,90,6,64.0,2109,484,32,28
9558,59,0,052021,975,223,507.0,16323,3740,32,28
9559,59,1,052021,468,129,244.0,8111,2047,32,28
9560,59,2,052021,502,92,262.0,8064,1670,32,28
9561,60,0,052021,434,44,210.0,4804,1331,32,28
9562,60,1,052021,214,31,95.0,2393,741,32,28
9563,60,2,052021,211,12,112.0,2381,578,32,28
9564,62,0,052021,533,84,285.0,7909,1907,32,28
9565,62,1,052021,246,54,133.0,3813,1004,32,28
9566,62,2,052021,280,30,145.0,4006,883,32,28
9567,80,0,052021,282,51,156.0,2994,916,32,28
9568,80,1,052021,123,31,65.0,1484,519,32,28
9569,80,2,052021,152,20,86.0,1440,382,32,28
9570,2,0,052021,181,33,102.0,4118,1093,32,15
9571,2,1,052021,94,25,43.0,1980,601,32,15
9572,2,2,052021,85,8,58.0,2117,484,32,15
9573,59,0,052021,958,219,490.0,16354,3743,32,15
9574,59,1,052021,459,128,233.0,8130,2048,32,15
9575,59,2,052021,493,88,256.0,8076,1672,32,15
9576,60,0,052021,422,42,196.0,4821,1336,32,15
9577,60,1,052021,206,29,89.0,2401,745,32,15
