70643,976,2,042021,4,1,3.0,658,51,6,1
1728,1,0,052021,184,22,108.0,2630,591,84,24
1729,1,1,052021,103,15,59.0,1294,352,84,24
1730,1,2,052021,81,7,49.0,1313,236,84,24
1731,3,0,052021,97,22,63.0,1951,550,84,24
1732,3,1,052021,56,14,33.0,898,311,84,24
1733,3,2,052021,41,8,30.0,1034,229,84,24
1734,7,0,052021,117,11,91.0,1867,478,84,24
1735,7,1,052021,65,9,49.0,843,282,84,24
1736,7,2,052021,51,2,41.0,990,193,84,24
1737,15,0,052021,38,10,24.0,524,126,84,24
1738,15,1,052021,23,7,15.0,247,71,84,24
1739,15,2,052021,15,3,9.0,275,52,84,24
1740,26,0,052021,192,34,120.0,2670,746,84,24
1741,26,1,052021,109,23,67.0,1339,419,84,24
1742,26,2,052021,80,11,52.0,1292,310,84,24
1743,38,0,052021,532,81,281.0,6931,1679,84,24
1744,38,1,052021,269,52,131.0,3382,972,84,24
1745,38,2,052021,262,29,149.0,3514,698,84,24
1746,42,0,052021,547,83,364.0,5145,1272,84,24
1747,42,1,052021,280,58,188.0,2576,739,84,24
1748,42,2,052021,265,25,175.0,2532,523,84,24
1749,43,0,052021,87,11,53.0,1188,244,84,24
1750,43,1,052021,41,6,27.0,580,138,84,24
1751,43,2,052021,46,5,26.0,588,104,84,24
1752,63,0,052021,281,40,153.0,2403,688,84,24
1753,63,1,052021,137,24,78.0,1124,381,84,24
1754,63,2,052021,138,15,73.0,1259,304,84,24
1755,69,0,052021,995,246,542.0,13924,2982,84,24
1756,69,1,052021,548,163,293.0,6836,1730,84,24
1757,69,2,052021,437,81,242.0,6936,1227,84,24
1758,73,0,052021,130,25,90.0,2687,670,84,24
1759,73,1,052021,79,17,52.0,1343,384,84,24
1760,73,2,052021,50,8,37.0,1330,284,84,24
1761,74,0,052021,220,42,120.0,4634,980,84,24
1762,74,1,052021,109,22,65.0,2421,581,84,24
1763,74,2,052021,108,20,54.0,2191,396,84,24
1764,1,0,052021,181,22,105.0,2634,591,84,12
1765,1,1,052021,100,15,56.0,1297,352,84,12
1766,1,2,052021,81,7,49.0,1314,236,84,12
1767,3,0,052021,97,23,61.0,1954,551,84,12
1768,3,1,052021,56,15,32.0,901,311,84,12
1769,3,2,052021,41,8,29.0,1034,230,84,12
1770,7,0,052021,116,11,90.0,1868,478,84,12
1771,7,1,052021,64,9,48.0,844,282,84,12
1772,7,2,052021,51,2,41.0,990,193,84,12
1773,15,0,052021,38,10,24.0,524,126,84,12
1774,15,1,052021,23,7,15.0,247,71,84,12
1775,15,2,052021,15,3,9.0,275,52,84,12
1776,26,0,052021,196,34,124.0,2674,746,84,12
1777,26,1,052021,112,23,70.0,1341,419,84,12
1778,26,2,052021,81,11,53.0,1294,310,84,12
1779,38,0,052021,530,82,278.0,6935,1679,84,12
1780,38,1,052021,269,53,130.0,3383,972,84,12
1781,38,2,052021,260,29,147.0,3517,698,84,12
1782,42,0,052021,546,83,363.0,5156,1275,84,12
1783,42,1,052021,280,58,188.0,2584,739,84,12
1784,42,2,052021,264,25,174.0,2535,526,84,12
1785,43,0,052021,88,11,54.0,1189,244,84,12
1786,43,1,052021,41,6,27.0,581,138,84,12
1787,43,2,052021,47,5,27.0,588,104,84,12
1788,63,0,052021,279,40,151.0,2407,689,84,12
1789,63,1,052021,137,24,78.0,1125,381,84,12
1790,63,2,052021,136,15,71.0,1262,305,84,12
1791,69,0,052021,1012,251,555.0,13931,2984,84,12
1792,69,1,052021,550,164,294.0,6842,1732,84,12
1793,69,2,052021,452,85,254.0,6937,1227,84,12
1794,73,0,052021,135,24,96.0,2692,671,84,12
1795,73,1,052021,81,16,55.0,1347,385,84,12
1796,73,2,052021,52,8,39.0,1331,284,84,12
1797,74,0,052021,215,40,117.0,4640,982,84,12
1798,74,1,052021,104,21,61.0,2425,582,84,12
1799,74,2,052021,108,19,55.0,2193,397,84,12
1800,1,0,052021,189,23,114.0,2641,591,84,58
1801,1,1,052021,104,15,64.0,1303,352,84,58
1802,1,2,052021,85,8,50.0,1315,236,84,58
1803,3,0,052021,99,24,60.0,1957,552,84,58
1804,3,1,052021,56,16,30.0,903,312,84,58
1805,3,2,052021,43,8,30.0,1035,230,84,58
1806,7,0,052021,116,14,87.0,1871,479,84,58
1807,7,1,052021,61,10,44.0,847,283,84,58
1808,7,2,052021,54,4,42.0,990,193,84,58
1809,15,0,052021,37,8,27.0,528,126,84,58
1810,15,1,052021,22,6,15.0,249,71,84,58
1811,15,2,052021,15,2,12.0,277,52,84,58
1812,26,0,052021,199,33,130.0,2679,749,84,58
1813,26,1,052021,116,23,75.0,1344,419,84,58
1814,26,2,052021,80,10,54.0,1296,313,84,58
1815,38,0,052021,531,91,271.0,6962,1686,84,58
1816,38,1,052021,264,58,120.0,3401,974,84,58
1817,38,2,052021,266,33,150.0,3526,703,84,58
1818,42,0,052021,558,87,371.0,5168,1278,84,58
1819,42,1,052021,286,58,193.0,2589,740,84,58
1820,42,2,052021,270,29,177.0,2542,528,84,58
1821,43,0,052021,88,11,54.0,1190,244,84,58
1822,43,1,052021,41,6,27.0,582,138,84,58
1823,43,2,052021,47,5,27.0,588,104,84,58
1824,63,0,052021,284,43,153.0,2408,692,84,58
1825,63,1,052021,140,26,79.0,1126,383,84,58
1826,63,2,052021,138,16,72.0,1262,306,84,58
1827,69,0,052021,1008,255,545.0,13986,2995,84,58
