44547,36,0,032021,81,6,42.0,765,221,24,5
44548,36,1,032021,36,4,18.0,391,113,24,5
44549,36,2,032021,44,2,23.0,365,106,24,5
44550,37,0,032021,187,40,91.0,1433,368,24,5
44551,37,1,032021,100,29,50.0,696,226,24,5
44552,37,2,032021,87,11,41.0,735,141,24,5
44553,41,0,032021,147,8,41.0,1080,258,24,5
44554,41,1,032021,82,8,18.0,529,153,24,5
44555,41,2,032021,65,0,23.0,548,105,24,5
44556,45,0,032021,264,54,98.0,2168,461,24,5
44557,45,1,032021,147,36,60.0,1117,268,24,5
44558,45,2,032021,117,18,38.0,1041,192,24,5
44559,18,0,032021,96,8,58.0,1174,437,24,26
44560,18,1,032021,47,6,30.0,539,233,24,26
44561,18,2,032021,48,2,28.0,633,203,24,26
44562,28,0,032021,247,31,128.0,1950,409,24,26
44563,28,1,032021,107,19,49.0,985,221,24,26
44564,28,2,032021,138,11,78.0,949,186,24,26
44565,36,0,032021,70,6,32.0,776,221,24,26
44566,36,1,032021,32,4,15.0,395,113,24,26
44567,36,2,032021,37,2,16.0,372,106,24,26
44568,37,0,032021,183,44,80.0,1446,371,24,26
44569,37,1,032021,98,31,43.0,704,227,24,26
44570,37,2,032021,84,13,36.0,740,143,24,26
44571,41,0,032021,155,10,46.0,1083,260,24,26
44572,41,1,032021,90,9,24.0,530,154,24,26
44573,41,2,032021,65,1,22.0,550,106,24,26
44574,45,0,032021,267,56,101.0,2173,461,24,26
44575,45,1,032021,151,39,62.0,1119,268,24,26
44576,45,2,032021,116,17,39.0,1044,192,24,26
44577,18,0,032021,92,7,54.0,1179,437,24,11
44578,18,1,032021,45,6,27.0,542,233,24,11
44579,18,2,032021,46,1,27.0,635,203,24,11
44580,28,0,032021,246,33,126.0,1970,410,24,11
44581,28,1,032021,107,20,50.0,994,221,24,11
44582,28,2,032021,138,12,76.0,959,187,24,11
44583,36,0,032021,67,6,28.0,779,221,24,11
44584,36,1,032021,31,4,13.0,397,113,24,11
44585,36,2,032021,36,2,15.0,373,106,24,11
44586,37,0,032021,188,45,85.0,1456,371,24,11
44587,37,1,032021,101,31,47.0,709,227,24,11
44588,37,2,032021,86,14,37.0,745,143,24,11
44589,41,0,032021,156,9,47.0,1085,261,24,11
44590,41,1,032021,88,8,22.0,531,155,24,11
44591,41,2,032021,68,1,25.0,551,106,24,11
44592,45,0,032021,276,52,114.0,2188,463,24,11
44593,45,1,032021,157,37,70.0,1128,269,24,11
44594,45,2,032021,119,15,44.0,1050,193,24,11
44595,18,0,032021,92,7,54.0,1185,439,24,11
44596,18,1,032021,44,5,28.0,545,235,24,11
44597,18,2,032021,47,2,26.0,638,203,24,11
44598,28,0,032021,243,33,120.0,1984,415,24,11
44599,28,1,032021,106,21,47.0,1002,222,24,11
44600,28,2,032021,136,11,73.0,965,191,24,11
44601,36,0,032021,62,5,29.0,786,221,24,11
44602,36,1,032021,28,3,13.0,400,113,24,11
44603,36,2,032021,34,2,16.0,377,106,24,11
44604,37,0,032021,197,45,90.0,1464,374,24,11
44605,37,1,032021,110,31,53.0,713,228,24,11
44606,37,2,032021,86,14,36.0,749,145,24,11
44607,41,0,032021,161,9,50.0,1093,263,24,11
44608,41,1,032021,92,6,27.0,535,156,24,11
44609,41,2,032021,69,3,23.0,555,107,24,11
44610,45,0,032021,269,46,113.0,2195,469,24,11
44611,45,1,032021,155,34,71.0,1132,273,24,11
44612,45,2,032021,114,12,42.0,1053,195,24,11
44613,18,0,032021,88,8,53.0,1191,439,24,10
44614,18,1,032021,44,6,29.0,547,235,24,10
44615,18,2,032021,43,2,24.0,642,203,24,10
44616,28,0,032021,252,35,126.0,1991,415,24,10
44617,28,1,032021,108,21,49.0,1006,222,24,10
44618,28,2,032021,143,13,77.0,968,191,24,10
44619,36,0,032021,65,5,32.0,787,221,24,10
44620,36,1,032021,28,3,13.0,400,113,24,10
44621,36,2,032021,37,2,19.0,378,106,24,10
44622,37,0,032021,204,45,97.0,1471,376,24,10
44623,37,1,032021,115,31,57.0,716,229,24,10
44624,37,2,032021,88,14,39.0,753,146,24,10
44625,41,0,032021,156,9,46.0,1101,264,24,10
44626,41,1,032021,91,6,25.0,538,157,24,10
44627,41,2,032021,65,3,21.0,560,107,24,10
44628,45,0,032021,262,44,109.0,2210,470,24,10
44629,45,1,032021,149,32,68.0,1140,274,24,10
44630,45,2,032021,113,12,41.0,1060,195,24,10
44631,18,0,032021,89,10,54.0,1198,439,24,17
44632,18,1,032021,46,7,30.0,550,235,24,17
44633,18,2,032021,42,3,24.0,646,203,24,17
44634,28,0,032021,255,38,124.0,2005,417,24,17
44635,28,1,032021,114,25,49.0,1011,222,24,17
44636,28,2,032021,140,12,75.0,977,193,24,17
44637,36,0,032021,65,4,33.0,791,221,24,17
44638,36,1,032021,30,3,15.0,400,113,24,17
44639,36,2,032021,35,1,18.0,382,106,24,17
44640,37,0,032021,203,47,94.0,1478,381,24,17
44641,37,1,032021,116,34,55.0,718,233,24,17
44642,37,2,032021,86,13,38.0,758,147,24,17
44643,41,0,032021,159,9,47.0,1105,265,24,17
44644,41,1,032021,96,6,28.0,540,157,24,17
44645,41,2,032021,63,3,19.0,562,108,24,17
44646,45,0,032021,274,45,115.0,2217,473,24,17
44647,45,1,032021,152,30,71.0,1144,277,24,17
